conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,Prediksi_Naive_Bayes,Probabilitas_NB,Prediksi_Logistic_Regression,Probabilitas_LR
1847120394303820062,Fri Oct 18 03:40:58 +0000 2024,1,Rozaq menjelaskan Program Goes To Campus dilaksanakan untuk mencapai tiga tujuan. Yakni memberikan informasi terkait Pilkada; memberikan pendidikan bagi pemilih; dan mengajak keterlibatan aktif masyarakat pada Pilkada serentak 2024.,1847120664580575672,,KPU_JATIM,in,"Kota Surabaya, Jawa Timur",0,1,0,https://x.com/KPU_JATIM/status/1847120664580575672,714645219522678784,KPU_JATIM,negatif,46.16%,positif,38.22%
1847120394303820062,Fri Oct 18 03:40:34 +0000 2024,0,Anggota KPU Jatim Miftahur Rozaq mengatakan kegiatan yang mengusung tema 'Membangun Semangat Kritisisme Pemilih dalam Pilkada Serentak 2024' dimaksudkan untuk membangun semangat kritis pemilih pada Pilkada Serentak 2024. https://t.co/Kw692cBmrQ,1847120561295839731,https://pbs.twimg.com/media/GaJKW1jbwAA4Su_.jpg,KPU_JATIM,in,"Kota Surabaya, Jawa Timur",0,1,0,https://x.com/KPU_JATIM/status/1847120561295839731,714645219522678784,KPU_JATIM,negatif,53.89%,positif,43.39%
1847109706562916628,Fri Oct 18 02:57:26 +0000 2024,0,Pj. Bupati Lumajang diajak Pj. Gubernur Jatim untuk antisipasi gangguan dan sukseskan Pilkada 2024 #visitlumajang #lumajang #pilkada2024 #pilkadalumajang #pemkablumajang https://t.co/Eo5fKjTgBH,1847109706562916628,,,in,Lumajang,0,0,0,https://x.com/visitlumajang/status/1847109706562916628,102555280,visitlumajang,negatif,56.50%,netral,45.35%
1847088263695421538,Fri Oct 18 01:32:13 +0000 2024,1,Debat Perdana Pilkada Jatim 2024: Paslon Wajib Kenakan Pakaian Adat Pendukung Tak Diwajibkan karena Terbebani Anggaran https://t.co/4GZ17KyZ1O https://t.co/64OakEUL63,1847088263695421538,https://pbs.twimg.com/media/GaIs_OpaAAAGKWd.jpg,,in,Jakarta,0,0,1,https://x.com/kompascom/status/1847088263695421538,23343960,kompascom,positif,56.52%,positif,49.07%
1847085234216751533,Fri Oct 18 01:20:11 +0000 2024,0,Ikuti obrolan hangat di pagi Jumat Ranah Publik bersama Sekolah Pascasarjana Unair Tema: Orkestrasi Ekonomi dan Ekologi dalam Pilkada Jatim 2024 (Menyambut Debat Perdana Pilgub Jatim 2024) https://t.co/5Ur79dVS80,1847085234216751533,,,in,Jl. Dinoyo 57 Surabaya,0,0,0,https://x.com/suaramuslimnet/status/1847085234216751533,1341631241573920768,suaramuslimnet,positif,87.10%,positif,61.21%
1847073638455169183,Fri Oct 18 00:34:07 +0000 2024,0,Debat perdana Pilkada Jatim 2024 akan digelar pada Jumat (18/10/2024) malam. KPU mewajibkan seluruh pasangan calon untuk mengenakan pakaian adat atau kostum budaya. https://t.co/RA7MxVGvNX,1847073638455169183,,,in,Jakarta,0,0,0,https://x.com/erakinimedia/status/1847073638455169183,1666299675329298433,erakinimedia,positif,66.65%,positif,52.58%
1847070106561708489,Fri Oct 18 00:20:04 +0000 2024,0,Debat Perdana Pilkada Jatim 2024 Ada 6 Aspek Penting Dibahas Berkaitan dengan Kebutuhan Dasar Masyarakat https://t.co/RRvEn4EuJl https://t.co/TZkSTZ2rit,1847070106561708489,https://pbs.twimg.com/media/GaIceXgb0AAbMtr.jpg,,in,Jakarta,0,0,1,https://x.com/kompascom/status/1847070106561708489,23343960,kompascom,positif,63.36%,positif,50.27%
1847051991689974237,Thu Oct 17 23:08:06 +0000 2024,0,Khofifah Siap Tampil Prima dalam Debat Perdana Pilkada Jatim 2024 Malam Ini https://t.co/nyLkABWvRU https://t.co/zolN7fDwgm,1847051991689974237,https://pbs.twimg.com/media/GaIL_5-b0AIUTgh.jpg,,in,Jakarta,0,3,0,https://x.com/kompascom/status/1847051991689974237,23343960,kompascom,positif,64.04%,positif,45.51%
1847051027612303393,Thu Oct 17 23:04:16 +0000 2024,0,Debat Perdana Pilkada Jatim 2024 Hari Ini Hadirkan 7 Panelis Akademisi https://t.co/PK4yPriKKq https://t.co/5jziCCMHdG,1847051027612303393,https://pbs.twimg.com/media/GaILH1Ab0AEhKYf.jpg,,in,Jakarta,0,0,0,https://x.com/kompascom/status/1847051027612303393,23343960,kompascom,positif,70.05%,positif,58.10%
1847040591953330455,Thu Oct 17 22:22:48 +0000 2024,1,Silaturahmi ke Pengurus Ponpes Kapolsek Senori Polres Tuban AKP Bambang Edi Nofantoro S.H. Titipkan Pesan Pilkada 2024 Aman Dan Damai @DivHumas_Polri @1polrestuban @PolsekSenori @bidhumas_jatim #polisi #polisiviral #polisijatim #polri #polripresisi #polisiindonesia https://t.co/HFeQN67gvs,1847040591953330455,https://pbs.twimg.com/media/GaIBoNxa8AA5jRH.jpg,,in,,0,0,0,https://x.com/PolsekSenori/status/1847040591953330455,1415071104167604224,PolsekSenori,negatif,80.78%,negatif,57.61%
1847039697731907972,Thu Oct 17 22:19:14 +0000 2024,3,Debat Perdana Pilkada Jatim 2024 Risma-Gus Hans Disebut Sudah Sangat Berpengalaman https://t.co/RtTa6uOswl https://t.co/EUefxvUoiR,1847039697731907972,https://pbs.twimg.com/media/GaIA0V7b0AMDhe0.jpg,,in,Jakarta,0,1,0,https://x.com/kompascom/status/1847039697731907972,23343960,kompascom,positif,51.51%,positif,48.50%
1846928890385912118,Thu Oct 17 14:58:56 +0000 2024,0,Euforia kontestasi politik kian bergejolak. Begitu pula dukungan dari kelompok masyarakat agar Pilkada Jatim 2024 berjalan aman dan damai. Salah satunya datang dari Ketua Aliansi Gerakan Aksi Damai Jatim. Liam Payne Erina #Indonesia https://t.co/hK30CHVW5n,1846928890385912118,https://pbs.twimg.com/media/GaGbtuCb0AAM54Y.jpg,,in,"Situbondo, Jawa Timur",0,1,0,https://x.com/Kutipanbangsa45/status/1846928890385912118,1648495361353482242,Kutipanbangsa45,negatif,80.18%,negatif,58.43%
1846895745393443197,Thu Oct 17 12:47:14 +0000 2024,0,Kendala Teknis Debat Perdana Pilkada Jatim 2024 Pindah Lokasi https://t.co/IxawTKIrSz https://t.co/SunPouP2eM,1846895745393443197,https://pbs.twimg.com/media/GaF95OHb0AUc94H.jpg,,in,Jakarta,0,0,0,https://x.com/kompascom/status/1846895745393443197,23343960,kompascom,positif,57.15%,positif,49.27%
1846873159297052825,Thu Oct 17 11:17:29 +0000 2024,0,Pemkab Jember Hentikan Program Bansos Jelang Pilkada 2024 Demi Jaga Netralitas ASN - https://t.co/YH7ZvOVzzg https://t.co/9wnH0KCPEM,1846873159297052825,https://pbs.twimg.com/media/GaFpWbxb0AMSG4B.jpg,,in,Malang,0,0,0,https://x.com/tugujatim/status/1846873159297052825,1299135979010142208,tugujatim,negatif,69.19%,netral,36.07%
1846841439977984271,Thu Oct 17 09:11:26 +0000 2024,1,Pj. Gubernur Jawa Timur Adhy Karyono menghadiri Rapat Koordinasi Forkopimda Provinsi dan Kabupaten/Kota se-Jawa Timur Tahun 2024 di Surabaya Rabu (16/10/2024). Tenaga Ahli Mendagri RI Suhajar Diantoro menerangkan indikator keberhasilan pilkada yaitu aman dan lancar sesuai https://t.co/91cv0cTct3,1846841439977984271,https://pbs.twimg.com/media/GaFMfyxbIAAUubO.jpg,,in,"Surabaya, Jawa Timur",0,1,0,https://x.com/KominfoJatim/status/1846841439977984271,1569962529178402817,KominfoJatim,positif,78.25%,positif,54.26%
1846834679208726660,Thu Oct 17 08:44:34 +0000 2024,1,Debat Perdana Pilkada Magetan 2024: Tiga Paslon Beradu Visi Misi. Tiga pasangan calon (paslon) beradu visi misi dan program unggulan mereka dalam membangun Magetan ke arah yang lebih https://t.co/2SILsFQeV4 #PolitikPemerintahan #debatpilkada #Jatim via @beritajatimcom,1846834679208726660,,,in,Surabaya,0,0,0,https://x.com/beritajatimcom/status/1846834679208726660,21287066,beritajatimcom,positif,67.87%,netral,41.68%
1846828305397567791,Thu Oct 17 08:19:15 +0000 2024,0,Pj Gubernur Jatim Optimistis Pilkada Serentak Tahun 2024 Berjalan Aman Damai dan Demokratis https://t.co/Ip6NfIG9WE via @nawacit4,1846828305397567791,,,in,,0,0,0,https://x.com/nawacitamedia/status/1846828305397567791,3158354773,nawacitamedia,positif,65.76%,positif,59.94%
1846828270157025748,Thu Oct 17 08:19:06 +0000 2024,0,Pj Gubernur Jatim Optimistis Pilkada Serentak Tahun 2024 Berjalan Aman Damai dan Demokratis https://t.co/578mFbdOy0 via @nawacit4,1846828270157025748,,,in,Jakarta,0,0,0,https://x.com/nawacitadotco/status/1846828270157025748,1667231432,nawacitadotco,positif,65.76%,positif,59.94%
1846827717079322838,Thu Oct 17 08:16:54 +0000 2024,0,Pj Gubernur Jatim Optimistis Pilkada Serentak Tahun 2024 Berjalan Aman Damai dan Demokratis https://t.co/AQZaX1UEUW via @nawacit4,1846827717079322838,,,in,"Bali, Indonesia",0,0,0,https://x.com/NAWACIT4/status/1846827717079322838,731393598797701125,NAWACIT4,positif,65.76%,positif,59.94%
1846824553118683373,Thu Oct 17 08:04:20 +0000 2024,0,Pilkada Bikin Pelaku Usaha Konveksi di Lamongan Sumringah. Momen Pemilihan Kepala Daerah (Pilkada) serentak tahun 2024 membawa berkah tersendiri bagi para pelaku usaha konveksi di Lamongan. https://t.co/grDD9h4yHZ #Ekbis #bisniskonveksi #Jatim #lamongan via @beritajatimcom,1846824553118683373,,,in,Surabaya,0,0,0,https://x.com/beritajatimcom/status/1846824553118683373,21287066,beritajatimcom,negatif,60.83%,negatif,36.74%
1846820541300343007,Thu Oct 17 07:48:23 +0000 2024,1,Pj Gubernur Jatim Minta Tak Ada Politisasi Birokrasi di Pilkada 2024 https://t.co/Vs6VjZd3QM,1846820541300343007,,,in,"Kota Surabaya, Jawa Timur",0,0,0,https://x.com/e100ss/status/1846820541300343007,848614550,e100ss,positif,52.00%,positif,34.84%
1846808548917104806,Thu Oct 17 07:00:44 +0000 2024,0,Gaes !!! Pj. Bupati Lumajang Hadiri Forkopimda Jatim Bahas Kesiapan Pilkada 2024 - https://t.co/R3pPugSri6 https://t.co/8dox9zK3XM,1846808548917104806,https://pbs.twimg.com/media/GaEulkRaIAAPsB2.jpg,,in,malang,0,0,0,https://x.com/SuaraGON9/status/1846808548917104806,1742378657732243456,SuaraGON9,negatif,57.88%,netral,37.50%
1846808065993318668,Thu Oct 17 06:58:49 +0000 2024,0,Paslon SALAF Dapat Dukungan Dari Ribuan Buruh di Ajang Pilkada 2024 Baca selengkapnya di https://t.co/GHn3PfjG4n (klik link di bio) https://t.co/PvD5QUbSMi,1846808065993318668,https://pbs.twimg.com/ext_tw_video_thumb/1846807853585289216/pu/img/PDZoJ3R2lRa_o3yz.jpg,,in,Malang,0,0,0,https://x.com/tagarjatimcom/status/1846808065993318668,1826560540682190853,tagarjatimcom,negatif,50.44%,netral,38.81%
1846791688939077915,Thu Oct 17 05:53:45 +0000 2024,0,DPC PDI Perjuangan Kabupaten Gresik telah mengusulkan dua kadernya untuk dilakukan pemecatan kepada pengurus DPD PDIP Jatim lantaran mendukung kotak kosong pada Pilkada 2024 https://t.co/9XfXBU9phx,1846791688939077915,,,in,"Gresik, Indonesia",0,0,0,https://x.com/radargresik/status/1846791688939077915,594258945,radargresik,negatif,76.56%,negatif,52.03%
1846781222007329167,Thu Oct 17 05:12:09 +0000 2024,0,Klub Motor DRT Sumenep Dukung Paslon Fikri-Unais di Pilkada 2024 #mediajatim #lebihtahujawatimur #klubmotor #kluhmotordrtsumenep #paslonbupati #fikriunais #pilkadasumenep2024 #lfl https://t.co/QgK31nI3Fv,1846781222007329167,,,in,"Pamekasan, Jawa Timur",0,0,0,https://x.com/MediaJatim/status/1846781222007329167,846324454003171328,MediaJatim,positif,64.08%,positif,60.20%
1846779225472487795,Thu Oct 17 05:04:13 +0000 2024,1,Koarmada II Hadiri Rakor Forkopimda Jatim Bahas Kesiapan Pilkada Serentak 2024 TNI AL. Koarmada II. 16 Oktober 2024 https://t.co/Qc5iA53Elh,1846779225472487795,https://pbs.twimg.com/media/GaET6p2bIAAMtYO.jpg,,in,Surabaya,0,0,0,https://x.com/Koarmada2SBY/status/1846779225472487795,1258377966,Koarmada2SBY,negatif,48.87%,positif,45.53%
1846766636663247038,Thu Oct 17 04:14:12 +0000 2024,0,Unair Siap Kirim Panelis Debat Pilkada Jatim 2024 https://t.co/hh3iu9WIEj https://t.co/nFReE98urs,1846766636663247038,https://pbs.twimg.com/media/GaEIeEwb0AIt7u6.jpg,,in,Jakarta,0,0,0,https://x.com/kompascom/status/1846766636663247038,23343960,kompascom,positif,81.73%,positif,65.52%
1846758939175931949,Thu Oct 17 03:43:36 +0000 2024,0,Jelang Debat Pilgub Jatim 2024 perdana yang akan digelar pada 18 Oktober 2024 Suara Muslim dan Sekolah Pasca Sarjana Unair menghadirkan talkshow Ranah Publik dengan tema Orkestrasi Ekonomi dan Ekologi dalam Pilkada Jatim. Yuk sampaikan pendapat kalian di sini. https://t.co/drpkgxKCUI,1846758939175931949,https://pbs.twimg.com/media/GaEBdhYaUAAhv8e.jpg,,in,Jl. Dinoyo 57 Surabaya,0,0,0,https://x.com/suaramuslimnet/status/1846758939175931949,1341631241573920768,suaramuslimnet,positif,87.24%,positif,71.37%
1846677045478412336,Wed Oct 16 22:18:11 +0000 2024,0,Forkopimda Jatim serius kawal Pilkada 2024. Keamanan jadi prioritas utama. Kodam V/Brawijaya siap hadir untuk rakyat memastikan proses demokrasi lancar &amp; damai. Simak selengkapnya disini https://t.co/fmwL2tRRJh https://t.co/MT8sR6tvFf,1846677045478412336,https://pbs.twimg.com/media/GaC2_FJb0AEBq_z.jpg,,in,"Kota Surabaya, Jawa Timur",0,0,0,https://x.com/Pendam5/status/1846677045478412336,3193875739,Pendam5,negatif,54.97%,negatif,42.22%
1846560193007804538,Wed Oct 16 14:34:33 +0000 2024,0,Peran Anak Muda Sangat Dibutuhkan! Bawaslu Jatim Ajak Generasi Muda Jadi Pengawas Partisipatif Selama Pilkada Serentak 2024 https://t.co/oMP4WYdOyI,1846560365402026124,https://pbs.twimg.com/media/GaBM2b4bEAAtu-5.jpg,IndonesiakuBumi,in,"Ponorogo, Jawa Timur",0,0,0,https://x.com/IndonesiakuBumi/status/1846560365402026124,1640921231573790722,IndonesiakuBumi,negatif,90.78%,negatif,65.32%
1846560193007804538,Wed Oct 16 14:33:52 +0000 2024,0,Peran Anak Muda Sangat Dibutuhkan! Bawaslu Jatim Ajak Generasi Muda Jadi Pengawas Partisipatif Selama Pilkada Serentak 2024 https://t.co/H5i3aOzSWX,1846560193007804538,https://pbs.twimg.com/ext_tw_video_thumb/1846560141745020928/pu/img/cT1V9_uhWNkhjAKb.jpg,,in,"Ponorogo, Jawa Timur",0,1,0,https://x.com/IndonesiakuBumi/status/1846560193007804538,1640921231573790722,IndonesiakuBumi,negatif,90.78%,negatif,65.32%
1846548074031903096,Wed Oct 16 13:45:42 +0000 2024,0,Paslon SALAF Dapat Dukungan Dari Ribuan Buruh di Ajang Pilkada 2024 Baca selengkapnya di https://t.co/GHn3PfjG4n (klik link di bio) https://t.co/AOnb0jv2Uv,1846548074031903096,https://pbs.twimg.com/media/GaBBr7EbsAAhCi4.jpg,,in,Malang,0,0,0,https://x.com/tagarjatimcom/status/1846548074031903096,1826560540682190853,tagarjatimcom,negatif,50.44%,netral,38.81%
1846533508799553734,Wed Oct 16 12:47:50 +0000 2024,2,Peran Anak Muda Sangat Dibutuhkan! Bawaslu Jatim Ajak Generasi Muda Jadi Pengawas Partisipatif Selama Pilkada Serentak 2024 #jatimdamai #styout #SeunghanWasBullied #YouWillDieIn6Hours #NabilaTaqiyyah Prabowo SHINee #jhope Asnawi China #NCTDREAM #2024MAMAVOTE https://t.co/4lMHpw2iEM,1846533508799553734,https://pbs.twimg.com/ext_tw_video_thumb/1846532959278628864/pu/img/_OeQ4q3R4_EOEfv2.jpg,,in,"Malang, Jawa Timur",0,1,1,https://x.com/indonesia_kisah/status/1846533508799553734,1709802751071526912,indonesia_kisah,negatif,90.68%,negatif,65.54%
1846527455445893524,Wed Oct 16 12:23:46 +0000 2024,0,Bawaslu Jatim Berharap Generasi Muda Jadi Pengawas Partisipatif di Pilkada Serentak 2024 https://t.co/IQQRAmJeVx,1846527455445893524,,,in,,0,0,0,https://x.com/ibenewsid/status/1846527455445893524,1499977907074383874,ibenewsid,negatif,85.89%,negatif,59.92%
1846526050236522677,Wed Oct 16 12:18:11 +0000 2024,0,Polres Gresik Kawal Pengiriman Surat Suara Pilkada Serentak 2024 dari Gresik ke Sulawesi Selatan https://t.co/lwi2SpbF87 via @liputanwartajatim.com,1846526050236522677,,,in,,0,0,0,https://x.com/LiputanWarJatim/status/1846526050236522677,1732316440810717185,LiputanWarJatim,positif,66.94%,positif,62.11%
1846525051048480835,Wed Oct 16 12:14:13 +0000 2024,20,Elektabilitas terbaru Pilkada Jawa Timur (Jatim) 2024 makin menegangkan. Pasalnya elektabilitas petahana Khofifah Indar Parawansa makin didekati Tri Rismaharani. https://t.co/YKst3rZhcz #burismamerakyat #pendidikangratis #pelayanrakyat #resikresikjawatimur #jawatimurmenyala https://t.co/jTzXHg9F2D,1846525051048480835,https://pbs.twimg.com/media/GaAsv4saUAARpbp.jpg,,in,lokalisasi kelas teri,0,0,12,https://x.com/triwul82/status/1846525051048480835,2695463725,triwul82,negatif,59.62%,negatif,36.67%
1846466324006134175,Wed Oct 16 08:21:37 +0000 2024,2,Rohan mengingatkan masyarakat berbeda pendapat pada Pilkada serentak 2024 boleh saja. Tetapi kata dia berselisih pendapat sebaiknya dihindari agar tercipta Pilkada yang aman dan damai sesuai tagline Pilgub Jatim yaitu 'Seneng Bareng.',1846466516495253765,,KPU_JATIM,in,"Kota Surabaya, Jawa Timur",0,1,0,https://x.com/KPU_JATIM/status/1846466516495253765,714645219522678784,KPU_JATIM,positif,72.97%,positif,70.83%
1846466324006134175,Wed Oct 16 08:21:21 +0000 2024,1,Anggota KPU Jatim Habib M. Rohan mengajak masyarakat yang hadir untuk ikut mensosialisasikan Pilkada serentak 2024 yang akan dilaksanakan pada 27 November 2024.,1846466449583624506,,KPU_JATIM,in,"Kota Surabaya, Jawa Timur",0,1,0,https://x.com/KPU_JATIM/status/1846466449583624506,714645219522678784,KPU_JATIM,positif,62.72%,positif,49.19%
1846466324006134175,Wed Oct 16 08:20:51 +0000 2024,4,#TemanPemilih Komisi Pemilihan Umum Provinsi Jawa Timur (KPU Jatim) menggelar Sosialisasi dan Pendidikan Pemilih Pilkada Serentak Tahun 2024 kepada karang taruna di Kabupaten Jember. https://t.co/DoIvw5EnbC,1846466324006134175,https://pbs.twimg.com/media/GZ_3UvwbkAAECxl.jpg,,in,"Kota Surabaya, Jawa Timur",0,1,0,https://x.com/KPU_JATIM/status/1846466324006134175,714645219522678784,KPU_JATIM,positif,76.60%,positif,58.52%
1846453296678216091,Wed Oct 16 07:29:06 +0000 2024,28,Cagub Jatim Luluk Nur Hamidah Optimistis Raih 55 Persen Suara dalam Pilkada Jatim 2024 https://t.co/31yDo6zFK8,1846453296678216091,,,in,"DKI Jakarta, Indonesia",1,0,12,https://x.com/DPP_PKB/status/1846453296678216091,748953283,DPP_PKB,negatif,61.37%,negatif,42.34%
1846441133125390577,Wed Oct 16 06:40:46 +0000 2024,14,Gus Hans wakil bu Risma di Jatim dalam pilkada 2024 merupakan sosok yg aktif di Nahdlatul Ulama. Hal ini membuatnya menjadi Sekjen Jaringan Kiai Santri Nasional (JKSN). Gus Hans putra dari KH As'ad Umar dan Hj Azah As'ad kini meneruskan kepemimpinan sang ayah dengan menjadi https://t.co/oNRAWflB2E,1846441133125390577,https://pbs.twimg.com/ext_tw_video_thumb/1846440972252860418/pu/img/s3hN7N1RZrA_GmTE.jpg,,in,Indonesia,0,1,3,https://x.com/narkosun/status/1846441133125390577,84221579,narkosun,negatif,54.14%,negatif,40.83%
1846420582516380084,Wed Oct 16 05:19:06 +0000 2024,0,Ini Jadwal Debat Perdana Pilkada Ponorogo 2024. KPU Kabupaten Ponorogo akan segera menggelar debat publik pertama untuk Pasangan Calon Bupati dan Wakil Bupati dalam Pilkada 2024. -- Ikuti https://t.co/nFaphNI7Zj #PolitikPemerintahan #debatpilkada #Jatim via @beritajatimcom,1846420582516380084,,,in,Surabaya,0,0,0,https://x.com/beritajatimcom/status/1846420582516380084,21287066,beritajatimcom,positif,76.41%,positif,62.65%
1846410509580689454,Wed Oct 16 04:39:04 +0000 2024,0,Paslon Gubernur - Cagub Nomor 3 Risma - Gus Hans mendapat dukungan para mantan kades di Bondowoso yang siap memenangkan pada Pilkada Jatim 2024 https://t.co/o4wx2S6KQE #TriRismaharini #PilkadaJatim #RismaGusHans #RismaJadiMensos,1846410509580689454,,,in,Surabaya,0,0,0,https://x.com/ngopibareng_id/status/1846410509580689454,1291246080269545472,ngopibareng_id,negatif,70.95%,negatif,50.85%
1846393428785221911,Wed Oct 16 03:31:12 +0000 2024,0,Polisi Intensifkan Patroli Siber Jelang Pilkada Pasuruan 2024. Kepolisian mulai mengintensifkan patroli siber menjelang pelaksanaan Pilkada Pasuruan 2024. Polres Pasuruan telah https://t.co/gBUXvlPrQp #PolitikPemerintahan #bawaslupasuruan #Jatim via @beritajatimcom,1846393428785221911,,,in,Surabaya,0,0,0,https://x.com/beritajatimcom/status/1846393428785221911,21287066,beritajatimcom,negatif,49.72%,positif,48.54%
1846388848437186614,Wed Oct 16 03:13:00 +0000 2024,0,Bawaslu Jatim Berharap Generasi Muda Jadi Pengawas Partisipatif di Pilkada Serentak 2024 https://t.co/JnetNVszkg,1846388848437186614,,,in,"Kota Surabaya, Jawa Timur",0,0,0,https://x.com/ChrisTetty/status/1846388848437186614,370842411,ChrisTetty,negatif,85.89%,negatif,59.92%
1846367479049924694,Wed Oct 16 01:48:05 +0000 2024,0,Gaes !!! Bawaslu Jatim Gandeng Generasi Muda Jadi Pengawas di Pilkada Serentak 2024 - https://t.co/5RQ2MPqIE7 https://t.co/DiZwQYWPpG,1846367479049924694,https://pbs.twimg.com/media/GZ-db7Tb0AAkziH.jpg,,in,malang,0,0,0,https://x.com/SuaraGON9/status/1846367479049924694,1742378657732243456,SuaraGON9,negatif,64.15%,negatif,45.28%
1846335637328482681,Tue Oct 15 23:41:33 +0000 2024,0,Survei Pilgub Jatim 2024: Jarak Khofifah dan Risma Semakin Menipis. Survei terbaru dari Indopoll mengungkap persaingan sengit dalam Pemilihan Kepala Daerah (Pilkada) Jawa Timur 2024. -- https://t.co/U3NQqpXKNm #PolitikPemerintahan #KhofifahIndarParawansa via @beritajatimcom,1846335637328482681,,,in,Surabaya,0,0,1,https://x.com/beritajatimcom/status/1846335637328482681,21287066,beritajatimcom,positif,49.97%,positif,43.74%
1846320922015457392,Tue Oct 15 22:43:05 +0000 2024,2,Luluk Optimistis Raih 55 Persen Suara dalam Pilkada Jatim 2024 https://t.co/MIQWqJwzQ7 https://t.co/quPKQLRMab,1846320922015457392,https://pbs.twimg.com/media/GZ9zGDlaUAAOz65.jpg,,in,Jakarta,0,0,0,https://x.com/kompascom/status/1846320922015457392,23343960,kompascom,positif,52.75%,positif,49.57%
1846277086597861709,Tue Oct 15 19:48:54 +0000 2024,1,Kepala Dinas Kominfo Jatim Sherlita menjadi pembicara dalam Diskusi Panel dan Workshop Periksa Fakta TikTok Goes to Campus di Aula Soetandyo FISIP UNAIR Surabaya Selasa (15/10/2024). Tema yang dibahas adalah 'Melawan Disinformasi di Pilkada 2024'. Hadir pula Public Policy and https://t.co/U2OT0VB8dW,1846277086597861709,https://pbs.twimg.com/media/GZ9LOGNa8AAUvBV.jpg,,in,"Surabaya, Jawa Timur",0,1,0,https://x.com/KominfoJatim/status/1846277086597861709,1569962529178402817,KominfoJatim,positif,39.75%,negatif,34.25%
1846277074371465555,Tue Oct 15 19:48:51 +0000 2024,0,Kepala Dinas Kominfo Jatim Sherlita menjadi pembicara dalam Diskusi Panel dan Workshop Periksa Fakta TikTok Goes to Campus di Aula Soetandyo FISIP UNAIR Surabaya Selasa (15/10/2024). Tema yang dibahas adalah 'Melawan Disinformasi di Pilkada 2024'. Hadir pula Public Policy and https://t.co/Abl5CRXx4j,1846277074371465555,https://pbs.twimg.com/amplify_video_thumb/1846276918943072257/img/CXHedyfN1eJwCylu.jpg,,in,"Surabaya, Jawa Timur",0,0,0,https://x.com/KominfoJatim/status/1846277074371465555,1569962529178402817,KominfoJatim,positif,39.75%,negatif,34.25%
1846240158292791671,Tue Oct 15 17:22:09 +0000 2024,0,Pedagang Pasar Malang Kompak Mendukung Khofifah-emil di Pilkada Gubernur Jatim 2024 #khofifah #khofifahemil02 #lanjutkan https://t.co/FqIZxOX33Z,1846240158292791671,https://pbs.twimg.com/media/GZ8po8Wb0AotNe6.jpg,,in,indonesia ,0,0,0,https://x.com/mznvkkojgytkv/status/1846240158292791671,788657900335923200,mznvkkojgytkv,negatif,56.86%,negatif,46.19%
1846219317169607062,Tue Oct 15 15:59:20 +0000 2024,0,Bawaslu Jatim Ajak Generasi Muda Jadi Pengawas Partisipatif Selama Pilkada Serentak 2024 https://t.co/vyp2kaaWT5,1846219317169607062,,,in,"Jawa Timur, Indonesia",0,1,0,https://x.com/JatimPemprov/status/1846219317169607062,771337601269714944,JatimPemprov,negatif,86.07%,negatif,57.18%
1846206411312865790,Tue Oct 15 15:08:03 +0000 2024,0,Pilkada Jatim 2024 adalah #2024MAMAVOTE https://t.co/XeTqEESIgf,1846206411312865790,https://pbs.twimg.com/media/GZ8K2vnb0AEXTVe.jpg,,in,"San Pedro, Mogwai ",0,0,0,https://x.com/WitjaksArief/status/1846206411312865790,1820872428840706048,WitjaksArief,negatif,55.85%,negatif,46.20%
1846185976764526838,Tue Oct 15 13:46:51 +0000 2024,0,Sangat Kompak! Sekelompok Warga Sampang Gaungkan Pilkada Jatim Damai Pilkada Serentak di 2024 sudah memasuki masa kampanye hal ini rawan terjadi gesekan. Namun sementara itu sekelompok warga Sampang justru sangat kompak mendukung dan menggelorakan Pilkada Jatim 2024 aman damai https://t.co/OJALUnWwyM,1846185976764526838,https://pbs.twimg.com/media/GZ74XHub0AQDBav.jpg,,in,"Gresik, Indonesia",0,0,0,https://x.com/RinaS16001792/status/1846185976764526838,1593402639378964480,RinaS16001792,negatif,75.71%,negatif,50.50%
1846179674311078318,Tue Oct 15 13:21:51 +0000 2024,0,Pilkada Serentak di 2024 sudah memasuki masa kampanye hal ini rawan terjadi gesekan. Namun sementara itu sekelompok warga Sampang justru sangat kompak mendukung dan menggelorakan Pilkada Jatim 2024 aman dan damai. #Pilkada2024 #PilkadaJatimDamai Haye King Indo https://t.co/fTr1o0eKMp,1846179682544468057,https://pbs.twimg.com/media/GZ7yftub0AU_h7T.jpg,Cahayaemasnkri,in,"Kediri, Jawa Timur",0,0,0,https://x.com/Cahayaemasnkri/status/1846179682544468057,1661953573532618759,Cahayaemasnkri,negatif,65.77%,positif,48.56%
1846179674311078318,Tue Oct 15 13:21:49 +0000 2024,0,KPU Jatim siap menciptakan suasana Pilkada 2024 dengan aman dan damai salah satunya dengan mengawali kampanye yang santun dan tetap mematuhi norma-norma demokrasi yang berlaku di tanah air #PilkadaDamai Asnawi Muhammad Farhan #sukseskanpilkada2024 #PilkadaAmanDamai https://t.co/xACrjAQXum,1846179674311078318,https://pbs.twimg.com/media/GZ7yCvOb0AMJnZv.jpg,,in,"Kediri, Jawa Timur",0,1,0,https://x.com/Cahayaemasnkri/status/1846179674311078318,1661953573532618759,Cahayaemasnkri,positif,50.96%,positif,54.93%
